order_id_new;order_try_id_new;calc_created;metered_price;upfront_price;distance;duration;gps_confidence;entered_by;b_state;dest_change_number;prediction_price_type;predicted_distance;predicted_duration;change_reason_pricing;device_token;rider_app_version;order_state;order_try_state;driver_app_version;driver_device_uid_new;device_name;eu_indicator;overpaid_ride_ticket;fraud_score;cnt;time;hour;month;over_distance;over_duration;over_price
147;147;2020-02-03 10:23:27;6.45;5.1;9694;1394;1;client;finished;1;upfront;7609.0;1057.0;;;CA.5.38;finished;finished;DA.4.37;724;Samsung SM-A505FN;1;0;-270.0;1.0;10:23:27;10;2;2085.0;337.0;-1.3500000000000005
185;185;2020-02-03 17:46:27;6.27;4.0;5559;482;1;client;finished;1;upfront;5047.0;443.0;;;CA.5.42;finished;finished;DA.4.37;1997;Samsung SM-G965F;1;0;0.0;1.0;17:46:27;17;2;512.0;39.0;-2.2699999999999996
233;233;2020-02-04 10:45:29;32278.76;;21205;4012;0;client;finished;2;upfront_destination_changed;11730.0;1586.0;client_destination_changed;;CI.4.14;finished;finished;DA.4.37;358;TECNO MOBILE LIMITED TECNO KA7;0;0;;1.0;10:45:29;10;2;9475.0;2426.0;
374;374;2020-02-05 17:30:31;6000.0;8000.0;1154;342;1;client;finished;1;upfront;4659.0;748.0;;;CA.5.36;finished;finished;DA.4.31;1492;Samsung SM-N950U1;0;0;;1.0;17:30:31;17;2;-3505.0;-406.0;2000.0
90;90;2020-02-02 17:38:20;24067.52;11500.0;18411;2001;0;client;finished;1;upfront;8075.0;1541.0;;;CA.5.42;finished;finished;DA.4.31;1313;HUAWEI RNE-L21;0;0;;1.0;17:38:20;17;2;10336.0;460.0;-12567.52
587;587;2020-02-07 21:48:19;9.38;8.5;13679;1174;1;client;finished;1;upfront;12201.0;1073.0;;;CI.4.17;finished;finished;DA.4.39;590;HUAWEI MYA-L41;1;0;-518.0;1.0;21:48:19;21;2;1478.0;101.0;-0.8800000000000008
677;677;2020-02-08 15:09:12;4.07;4.0;4506;581;1;client;finished;1;upfront;4365.0;578.0;;;CA.5.38;finished;finished;DA.4.39;810;Samsung SM-G950F;1;0;;1.0;15:09:12;15;2;141.0;3.0;-0.07000000000000028
988;988;2020-02-11 17:00:27;33.94;;27858;3550;1;driver;finished;2;upfront_destination_changed;16187.0;1887.0;driver_destination_changed;;CI.4.17;finished;finished;DA.4.34;584;Samsung SM-A730F;1;0;;1.0;17:00:27;17;2;11671.0;1663.0;
1019;1019;2020-02-11 21:57:05;11.9;11.6;18408;1395;1;client;finished;5;upfront;17526.0;1402.0;;;CA.5.43;finished;finished;DA.4.37;1471;Samsung SM-A705FN;1;0;;2.0;21:57:05;21;2;882.0;-7.0;-0.3000000000000007
31;31;2020-02-02 06:22:14;4.67;4.5;4438;831;1;client;finished;1;upfront;5023.0;670.0;;;CA.5.30;finished;finished;DA.4.31;248;Samsung SM-T555;1;0;;1.0;06:22:14;6;2;-585.0;161.0;-0.16999999999999993
976;976;2020-02-11 12:55:18;7.52;5.9;10857;1778;1;client;finished;1;upfront;9386.0;1120.0;;;CA.5.43;finished;finished;DA.4.37;1923;Xiaomi Redmi Note 5;1;0;-172.0;1.0;12:55:18;12;2;1471.0;658.0;-1.6199999999999992
1115;1115;2020-02-13 00:09:35;7.93;8.2;8799;609;1;client;finished;1;upfront;8805.0;731.0;;;CA.5.43;finished;finished;DA.4.30;2058;Samsung SM-J320FN;1;0;-60.0;1.0;00:09:35;0;2;-6.0;-122.0;0.2699999999999996
1301;1301;2020-02-14 18:03:54;4.13;3.3;3065;461;1;client;finished;1;upfront;2316.0;261.0;;;CI.4.17;finished;finished;DA.4.34;1602;Xiaomi MI 8;1;0;-36.0;1.0;18:03:54;18;2;749.0;200.0;-0.8300000000000001
1425;1425;2020-02-15 08:04:44;10.75;9.9;7358;866;1;client;finished;1;upfront;6927.0;738.0;;;CA.5.42;finished;finished;DA.4.39;1593;Samsung SM-G965F;1;0;-941.0;1.0;08:04:44;8;2;431.0;128.0;-0.8499999999999996
1827;1827;2020-02-19 17:17:46;10.04;10.2;13883;1407;1;client;finished;1;upfront;14328.0;1372.0;;;CA.5.44;finished;finished;DA.4.39;1298;Samsung SM-G950F;1;0;;1.0;17:17:46;17;2;-445.0;35.0;0.16000000000000014
1898;1898;2020-02-20 15:18:01;2.5;5.1;16;63;1;client;finished;1;upfront;5534.0;835.0;;;CI.4.18;finished;finished;DA.4.39;1051;HUAWEI VNS-L21;1;0;-414.0;1.0;15:18:01;15;2;-5518.0;-772.0;2.5999999999999996
2447;2447;2020-02-25 08:21:51;3.22;2.6;4761;518;1;client;finished;1;upfront;3157.0;473.0;;;CI.4.18;finished;finished;DA.4.39;1447;Samsung SM-G925F;1;0;-2446.0;1.0;08:21:51;8;2;1604.0;45.0;-0.6200000000000001
2623;2623;2020-02-27 14:23:25;18184.02;;11827;3293;0;client;finished;1;prediction;11827.0;2050.0;;;CA.5.45;finished;finished;DA.4.41;1866;INFINIX MOBILITY LIMITED Infinix X624B;0;0;;1.0;14:23:25;14;2;0.0;1243.0;
2595;2595;2020-02-27 05:21:01;12.13;12.1;19455;1309;1;client;finished;1;upfront;18976.0;1369.0;;;CA.5.44;finished;finished;DA.4.39;334;Samsung SM-A510F;1;0;;1.0;05:21:01;5;2;479.0;-60.0;-0.030000000000001137
2564;2564;2020-02-26 17:29:28;7.26;7.1;11327;1526;1;client;finished;1;upfront;11230.0;1454.0;;;CI.3.82;finished;finished;DA.4.41;751;Samsung SM-A920F;1;0;-360.0;1.0;17:29:28;17;2;97.0;72.0;-0.16000000000000014
2694;2694;2020-02-28 08:39:22;2.98;2.2;3825;567;1;client;finished;1;upfront;2803.0;322.0;;;CI.4.19;finished;finished;DA.4.39;708;Xiaomi Redmi 6A;1;0;-1338.0;1.0;08:39:22;8;2;1022.0;245.0;-0.7799999999999998
2428;2428;2020-02-24 22:16:01;5.19;5.3;5706;482;0;client;finished;1;upfront;5692.0;513.0;;;CA.5.44;finished;finished;DA.4.41;1716;Samsung SM-A105FN;1;0;0.0;1.0;22:16:01;22;2;14.0;-31.0;0.10999999999999943
2918;2918;2020-03-01 00:24:26;2.75;2.8;1145;291;1;client;finished;1;upfront;1359.0;368.0;;;CI.4.19;finished;finished;DA.4.39;1005;HUAWEI ANE-LX1;1;0;-259.0;1.0;00:24:26;0;3;-214.0;-77.0;0.04999999999999982
2899;2899;2020-02-29 21:36:58;13.09;9.8;27746;1538;1;client;finished;1;upfront;19238.0;1390.0;;;CA.5.45;finished;finished;DA.4.34;1150;Xiaomi Mi A2 Lite;1;0;-117.0;1.0;21:36:58;21;2;8508.0;148.0;-3.289999999999999
2883;2883;2020-02-29 18:41:38;9074.28;;5876;1245;1;client;finished;2;prediction;11509.0;1906.0;client_destination_changed;;CA.5.44;finished;finished;DA.4.39;1112;TECNO MOBILE LIMITED TECNO LA7;0;0;;1.0;18:41:38;18;2;-5633.0;-661.0;
3122;3122;2020-03-03 15:20:00;6.86;4.4;8154;1092;1;client;finished;1;upfront;5187.0;611.0;;;CI.4.17;finished;finished;DA.4.41;1944;HUAWEI KOB-L09;1;0;-1019.0;1.0;15:20:00;15;3;2967.0;481.0;-2.46
3159;3159;2020-03-04 06:08:02;5.16;4.1;6747;642;1;client;finished;1;upfront;4600.0;575.0;;;CI.4.19;finished;finished;DI.3.36;146;iPhone10,5;1;0;-775.0;1.0;06:08:02;6;3;2147.0;67.0;-1.0600000000000005
2254;2254;2020-02-23 01:18:49;4.69;4.7;3480;564;1;client;finished;1;upfront;3346.0;589.0;;;CA.5.44;finished;finished;DI.3.35;9;iPhone8,4;1;0;-642.0;1.0;01:18:49;1;2;134.0;-25.0;0.009999999999999787
2685;2685;2020-02-28 06:56:21;5.55;4.5;6621;820;1;client;finished;1;upfront;5606.0;580.0;;;CI.4.19;finished;finished;DA.4.42;404;Samsung SM-A505FN;1;0;;1.0;06:56:21;6;2;1015.0;240.0;-1.0499999999999998
2514;2514;2020-02-26 01:22:50;6000.0;;4035;450;1;client;finished;1;prediction;14254.0;1430.0;;;CA.5.44;finished;finished;DA.4.39;2099;HMD Global Nokia 2.2;0;0;;1.0;01:22:50;1;2;-10219.0;-980.0;
3776;3776;2020-03-10 13:42:09;19323.24;;11034;4307;1;client;finished;2;prediction;14524.0;2373.0;client_destination_changed;;CI.4.19;finished;finished;DA.4.42;1793;HTC_D530u;0;0;;1.0;13:42:09;13;3;-3490.0;1934.0;
1390;1390;2020-02-15 02:09:11;21.23;13.5;21021;1504;1;client;finished;1;upfront;12301.0;1027.0;;;CA.5.44;finished;finished;DA.4.39;543;Samsung SM-G960F;1;0;-190.0;1.0;02:09:11;2;2;8720.0;477.0;-7.73
2475;2475;2020-02-25 14:55:17;6.89;;9584;862;1;client;finished;1;upfront_waypoint_changed;9726.0;823.0;driver_waypoint_changed;;CI.4.19;finished;finished;DA.4.39;773;Samsung SM-A505FN;1;0;-3132.0;1.0;14:55:17;14;2;-142.0;39.0;
2798;2798;2020-02-29 00:51:51;4.11;3.8;2372;406;1;client;finished;1;upfront;1969.0;274.0;;;CA.5.45;finished;finished;DA.4.31;355;Samsung SM-J530F;1;0;-956.0;1.0;00:51:51;0;2;403.0;132.0;-0.3100000000000005
2998;2998;2020-03-01 20:51:17;13170.24;;9505;1697;1;client;finished;1;prediction;7482.0;1030.0;;;CI.4.14;finished;finished;DA.4.39;1847;TECNO CX Air;0;0;;1.0;20:51:17;20;3;2023.0;667.0;
2972;2971;2020-03-01 15:41:41;19942.5;;14021;3177;0;client;finished;1;prediction;12429.0;2131.0;;;CI.4.14;finished;finished;DA.4.39;1611;TECNO CA6;0;1;;1.0;15:41:41;15;3;1592.0;1046.0;
3450;3450;2020-03-07 01:36:48;5.76;6.5;5687;400;1;client;finished;1;upfront;5969.0;561.0;;;CI.4.17;finished;finished;DA.4.37;1686;Samsung SM-J600FN;1;0;;1.0;01:36:48;1;3;-282.0;-161.0;0.7400000000000002
3535;3535;2020-03-07 21:27:23;10.07;9.6;15222;1194;1;client;finished;1;upfront;13869.0;1237.0;;;CI.4.17;finished;finished;DA.4.42;1797;Samsung SM-G960F;1;0;;1.0;21:27:23;21;3;1353.0;-43.0;-0.47000000000000064
3678;3678;2020-03-09 11:37:23;4.51;4.6;4567;747;1;client;finished;1;upfront;4739.0;738.0;;;CA.5.46;finished;finished;DA.4.42;764;Xiaomi Redmi Note 4;1;0;;1.0;11:37:23;11;3;-172.0;9.0;0.08999999999999986
3647;3647;2020-03-08 23:55:41;15.39;;10278;4170;0;client;finished;1;upfront;28518.0;1821.0;;;CI.4.22;finished;finished;DA.4.42;1696;Samsung SM-G960F;1;0;;1.0;23:55:41;23;3;-18240.0;2349.0;
3765;3765;2020-03-10 10:15:02;14018.76;;10733;1561;0;client;finished;1;prediction;10733.0;1630.0;;;CI.3.98;finished;finished;DA.4.42;357;Samsung SM-G928F;0;0;;1.0;10:15:02;10;3;0.0;-69.0;
2846;2846;2020-02-29 12:17:28;20807.76;;13803;3757;0;client;finished;2;prediction;15361.0;2999.0;client_destination_changed;;CA.5.44;finished;finished;DA.4.39;994;TECNO-J8;0;0;;1.0;12:17:28;12;2;-1558.0;758.0;
1720;1720;2020-02-18 14:38:28;22334.76;;14364;4315;0;client;finished;1;prediction;12969.0;2078.0;;;CA.5.42;finished;finished;DA.4.34;1072;TECNO MOBILE LIMITED TECNO KA7;0;0;;1.0;14:38:28;14;2;1395.0;2237.0;
2138;2138;2020-02-22 11:15:23;17770.98;;10336;3799;1;client;finished;1;prediction;10899.0;1844.0;;;CA.5.38;finished;finished;DA.4.39;640;Samsung SM-G610F;0;0;;1.0;11:15:23;11;2;-563.0;1955.0;
2491;2491;2020-02-25 16:50:46;5.06;4.9;5920;743;1;client;finished;1;upfront;5667.0;716.0;;;CI.4.17;finished;finished;DA.4.39;2130;Samsung SM-A530F;1;0;-20.0;1.0;16:50:46;16;2;253.0;27.0;-0.15999999999999925
2334;2334;2020-02-23 19:09:51;19314.54;;13622;3031;1;client;finished;1;prediction;8976.0;1351.0;;;CA.4.63;finished;finished;DA.4.41;1638;HUAWEI H30-L02;0;0;;1.0;19:09:51;19;2;4646.0;1680.0;
2579;2579;2020-02-26 21:45:58;9.94;13.7;14910;1192;1;client;finished;1;upfront;21491.0;1609.0;;;CA.5.44;finished;finished;DI.3.33;113;iPhone11,8;1;0;0.0;1.0;21:45:58;21;2;-6581.0;-417.0;3.76
2578;2578;2020-02-26 21:09:56;2.5;3.5;2124;197;1;client;finished;1;upfront;3685.0;483.0;;;CI.4.18;finished;finished;DA.4.41;1348;Asus ASUS_X00TD;1;0;;1.0;21:09:56;21;2;-1561.0;-286.0;1.0
2875;2875;2020-02-29 16:49:47;2.93;2.7;2534;454;1;client;finished;1;upfront;2530.0;380.0;;;CI.4.19;finished;finished;DI.3.36;140;iPhone8,2;1;0;-170.0;1.0;16:49:47;16;2;4.0;74.0;-0.22999999999999998
3659;3659;2020-03-09 07:20:50;8912.22;;5621;1284;0;client;finished;1;prediction;7532.0;1244.0;;;CI.4.14;finished;finished;DA.4.42;1693;INFINIX MOBILITY LIMITED Infinix X624;0;0;-1952.0;1.0;07:20:50;7;3;-1911.0;40.0;
3753;3753;2020-03-10 07:08:30;15.17;11.5;23765;1804;1;client;finished;1;upfront;16183.0;1621.0;;;CI.4.19;finished;finished;DA.4.42;326;HUAWEI ATU-L21;1;0;-190.0;1.0;07:08:30;7;3;7582.0;183.0;-3.67
3882;3882;2020-03-11 12:14:55;13.91;10.6;12074;1196;1;client;finished;1;upfront;7796.0;1118.0;;;CA.5.46;finished;finished;DA.4.37;440;Samsung SM-A505FN;1;0;-130.0;1.0;12:14:55;12;3;4278.0;78.0;-3.3100000000000005
2087;2087;2020-02-22 00:00:15;3.56;3.7;4408;393;1;client;finished;1;upfront;4490.0;436.0;;;CI.3.94;finished;finished;DA.4.34;461;HUAWEI ALE-L21;1;0;-247.0;1.0;00:00:15;0;2;-82.0;-43.0;0.14000000000000012
3767;3767;2020-03-10 11:02:46;6.64;4.5;9496;1541;1;client;finished;1;upfront;6681.0;882.0;;;CI.4.19;finished;finished;DA.4.42;849;Samsung SM-A405FN;1;0;-1862.0;1.0;11:02:46;11;3;2815.0;659.0;-2.1399999999999997
506;506;2020-02-07 08:24:12;3864.74;4000.0;4918;964;1;client;finished;2;upfront;5423.0;922.0;client_destination_changed;;CA.5.43;finished;finished;DA.4.34;2140;TECNO MOBILE LIMITED TECNO CF7;0;0;;1.0;08:24:12;8;2;-505.0;42.0;135.26000000000022
456;456;2020-02-06 18:07:11;4.75;3.8;6499;1057;1;client;finished;1;upfront;5077.0;781.0;;;CA.5.40;finished;finished;DI.3.33;174;iPhone10,6;1;0;-236.0;1.0;18:07:11;18;2;1422.0;276.0;-0.9500000000000002
720;720;2020-02-08 21:48:17;9.24;4.5;12790;1268;0;client;finished;1;upfront;5730.0;531.0;;;CA.5.43;finished;finished;DI.3.33;165;iPhone10,6;1;0;-50.0;1.0;21:48:17;21;2;7060.0;737.0;-4.74
798;798;2020-02-09 14:36:07;9.77;11.0;9044;799;1;client;finished;1;upfront;10838.0;922.0;;;CI.4.17;finished;finished;DA.4.39;1256;HUAWEI ANE-LX1;1;0;-1118.0;1.0;14:36:07;14;2;-1794.0;-123.0;1.2300000000000004
564;564;2020-02-07 19:45:19;21141.12;14500.0;6577;2969;1;client;finished;1;upfront;6320.0;1222.0;;;CA.5.43;finished;finished;DA.4.39;1118;Samsung SM-J415F;0;0;;1.0;19:45:19;19;2;257.0;1747.0;-6641.119999999999
476;476;2020-02-06 22:14:14;4.93;5.3;7631;926;1;client;finished;1;upfront;8773.0;894.0;;;CI.4.17;finished;finished;DA.4.31;1314;Samsung SM-A705FN;1;0;;1.0;22:14:14;22;2;-1142.0;32.0;0.3700000000000001
1306;1306;2020-02-14 18:39:52;6.22;4.7;10526;1083;1;client;finished;1;upfront;6809.0;968.0;;;CA.5.43;finished;finished;DA.4.39;1218;Samsung SM-A202F;1;0;-161.0;1.0;18:39:52;18;2;3717.0;115.0;-1.5199999999999996
1266;1266;2020-02-14 15:09:34;5.6;5.9;7118;758;1;client;finished;1;upfront;6897.0;895.0;;;CA.5.44;finished;finished;DA.4.39;1974;HUAWEI VNS-L21;1;0;;1.0;15:09:34;15;2;221.0;-137.0;0.3000000000000007
2157;2157;2020-02-22 12:52:26;6.57;5.3;10925;1205;1;client;finished;1;upfront;8449.0;954.0;;;CA.5.44;finished;finished;DA.4.39;2023;Samsung SM-A405FN;1;0;-200.0;1.0;12:52:26;12;2;2476.0;251.0;-1.2700000000000005
1748;1748;2020-02-18 19:17:25;9926.22;;6705;1330;0;client;finished;1;prediction;7394.0;1291.0;;;CI.4.18;finished;finished;DA.4.34;1152;TECNO MOBILE LIMITED TECNO BA2;0;0;;1.0;19:17:25;19;2;-689.0;39.0;
2197;2197;2020-02-22 18:20:27;4.8;3.2;5316;740;1;client;finished;1;upfront;3425.0;424.0;;;CI.4.18;finished;finished;DA.4.39;268;Xiaomi Redmi Note 7;1;0;-61.0;1.0;18:20:27;18;2;1891.0;316.0;-1.5999999999999996
2388;2388;2020-02-24 14:17:18;12728.22;;8868;1770;1;client;finished;1;prediction;7398.0;1372.0;;;CI.4.17;finished;finished;DA.4.16;1136;TCL 9001X;0;0;;1.0;14:17:18;14;2;1470.0;398.0;
2502;2502;2020-02-25 20:02:05;9.75;7.4;10928;977;1;client;finished;1;upfront;10478.0;918.0;;;CI.4.17;finished;finished;DA.4.39;975;Samsung SM-G920F;1;0;-4110.0;1.0;20:02:05;20;2;450.0;59.0;-2.3499999999999996
184;184;2020-02-03 17:46:32;3.25;2.6;2730;552;1;client;finished;1;upfront;2116.0;406.0;;;CA.4.93;finished;finished;DA.4.37;1775;Samsung SM-G960F;1;0;-294.0;1.0;17:46:32;17;2;614.0;146.0;-0.6499999999999999
473;473;2020-02-06 21:31:16;10627.02;10500.0;7872;1115;1;client;finished;1;upfront;8146.0;1028.0;;;CA.5.42;finished;finished;DA.4.37;1356;Samsung SM-A505U1;0;0;;1.0;21:31:16;21;2;-274.0;87.0;-127.02000000000044
1137;1137;2020-02-13 08:28:04;7019.52;7500.0;4764;674;1;client;finished;1;upfront;4900.0;752.0;;;CA.5.37;finished;finished;DA.4.37;596;HUAWEI DRA-LX5;0;0;;1.0;08:28:04;8;2;-136.0;-78.0;480.47999999999956
787;787;2020-02-09 12:24:16;8.95;10.2;11876;1301;1;client;finished;3;upfront;10983.0;1154.0;;;CI.4.14;finished;finished;DA.4.39;1865;Samsung SM-A310F;1;0;-1370.0;1.0;12:24:16;12;2;893.0;147.0;1.25
1459;1459;2020-02-15 16:18:50;;;4729;685;1;driver;finished;2;;;;;;CI.4.17;finished;finished;DA.4.39;834;Samsung SM-A705FN;1;0;;1.0;16:18:50;16;2;;;
1580;1580;2020-02-16 21:32:42;6000.0;21500.0;0;27;1;client;finished;1;upfront;16574.0;2094.0;;;CA.5.23;finished;finished;DA.4.37;1975;Samsung SM-G950F;0;0;;1.0;21:32:42;21;2;-16574.0;-2067.0;15500.0
1300;1300;2020-02-14 18:08:44;7.27;6.9;3856;677;1;client;finished;1;upfront;3745.0;620.0;;;CI.4.17;finished;finished;DA.4.31;874;Samsung SM-J610FN;1;0;-1536.0;1.0;18:08:44;18;2;111.0;57.0;-0.3699999999999992
1918;1918;2020-02-20 18:09:34;6000.0;;1;2;0;client;finished;1;prediction;14210.0;1189.0;;;CA.5.07;finished;finished;DA.4.39;443;Samsung SM-G935F;0;0;;1.0;18:09:34;18;2;-14209.0;-1187.0;
1934;1934;2020-02-20 19:56:01;2.6;2.6;3809;354;1;client;finished;1;upfront;3451.0;421.0;;;CI.4.17;finished;finished;DA.4.39;250;Samsung SM-G950F;1;0;-72.0;1.0;19:56:01;19;2;358.0;-67.0;0.0
1907;1907;2020-02-20 17:18:07;8989.2;;14383;1859;0;client;finished;1;prediction;6792.0;1373.0;;;CA.5.42;finished;finished;DA.4.39;2120;Itel S11;0;1;;1.0;17:18:07;17;2;7591.0;486.0;
1831;1831;2020-02-19 17:41:23;6000.0;;31;44;1;client;finished;1;prediction;4180.0;734.0;;;CI.4.14;finished;finished;DA.4.39;1178;TECNO MOBILE LIMITED TECNO KA7;0;0;;1.0;17:41:23;17;2;-4149.0;-690.0;
2378;2378;2020-02-24 11:42:56;11.12;11.0;11785;1387;1;client;finished;1;upfront;11449.0;1378.0;;;CA.5.44;finished;finished;DA.4.41;751;Samsung SM-A920F;1;0;;1.0;11:42:56;11;2;336.0;9.0;-0.11999999999999922
1275;1275;2020-02-14 18:34:06;62913.02;49500.0;32181;11141;1;client;finished;1;upfront;31270.0;4646.0;;;CI.4.17;finished;finished;DA.4.16;831;Samsung SM-G611F;0;0;;3.0;18:34:06;18;2;911.0;6495.0;-13413.019999999997
2549;2549;2020-02-26 13:17:51;6000.0;;2457;426;1;client;finished;1;prediction;3206.0;504.0;;;CI.4.19;finished;finished;DA.4.39;1011;Samsung SM-N9100;0;1;;1.0;13:17:51;13;2;-749.0;-78.0;
2134;2134;2020-02-22 09:57:50;15128.76;;13874;625;1;client;finished;1;prediction;5918.0;929.0;;;CI.4.19;finished;finished;DA.4.22;1614;HTC U Ultra;0;1;;1.0;09:57:50;9;2;7956.0;-304.0;
1303;1303;2020-02-14 19:36:43;20109.0;15000.0;10519;4986;1;client;finished;1;upfront;10476.0;2279.0;;;CI.4.18;finished;finished;DA.4.37;1753;TECNO L9 Plus;0;0;;2.0;19:36:43;19;2;43.0;2707.0;-5109.0
2540;2540;2020-02-26 10:32:06;33381.46;;25963;461;0;client;finished;1;prediction;6385.0;1138.0;;;CI.4.19;finished;finished;DA.4.14;335;HMD Global Nokia 1;0;1;;1.0;10:32:06;10;2;19578.0;-677.0;
3731;3731;2020-03-09 19:33:08;6000.0;;882;769;1;client;finished;2;prediction;3136.0;691.0;client_destination_changed;;CI.4.19;finished;finished;DA.4.42;563;HTC Desire 10 pro;0;0;;1.0;19:33:08;19;3;-2254.0;78.0;
3627;3627;2020-03-08 17:20:33;4.68;3.7;7686;769;1;client;finished;1;upfront;5522.0;655.0;;;CA.5.45;finished;finished;DA.4.42;1214;BullittGroupLimited S41;1;0;-124.0;1.0;17:20:33;17;3;2164.0;114.0;-0.9799999999999995
3822;3822;2020-03-10 21:36:16;14854.98;;11390;1693;1;client;finished;1;prediction;10648.0;1282.0;;;CA.5.45;finished;finished;DA.4.42;1624;HMD Global Nokia 2.2;0;0;;2.0;21:36:16;21;3;742.0;411.0;
2984;2984;2020-03-01 17:24:40;6000.0;;1479;1481;1;client;finished;1;prediction;7170.0;1122.0;;;CA.4.71;finished;finished;DA.4.42;1155;KONKA L570X;0;0;;1.0;17:24:40;17;3;-5691.0;359.0;
2663;2663;2020-02-27 22:47:13;4.34;4.6;2454;382;1;client;finished;1;upfront;2475.0;444.0;;;CI.4.17;finished;finished;DA.4.39;1549;Samsung SM-A750FN;1;0;-3796.0;1.0;22:47:13;22;2;-21.0;-62.0;0.2599999999999998
2717;2717;2020-02-28 13:37:32;3.41;2.8;3115;425;1;client;finished;1;upfront;2227.0;365.0;;;CI.4.14;finished;finished;DA.4.39;1657;HUAWEI CLT-L29;1;0;-300.0;1.0;13:37:32;13;2;888.0;60.0;-0.6100000000000003
3075;3075;2020-03-02 19:52:29;6.17;5.0;7619;901;1;client;finished;1;upfront;6615.0;588.0;;;CA.5.45;finished;finished;DA.4.39;1026;Xiaomi Redmi Note 5A Prime;1;0;-216.0;1.0;19:52:29;19;3;1004.0;313.0;-1.17
3302;3302;2020-03-05 20:09:07;5.49;4.2;8460;1086;1;client;finished;1;upfront;6480.0;758.0;;;CI.4.19;finished;finished;DA.4.42;512;Samsung SM-J710F;1;0;-199.0;2.0;20:09:07;20;3;1980.0;328.0;-1.29
3522;3522;2020-03-07 19:44:47;2.75;3.4;1881;317;1;client;finished;1;upfront;2833.0;462.0;;;CA.5.08;finished;finished;DA.4.42;864;Samsung SM-N950F;1;0;-9.0;1.0;19:44:47;19;3;-952.0;-145.0;0.6499999999999999
3397;3397;2020-03-06 18:51:43;2.52;2.5;1698;428;1;client;finished;1;upfront;1704.0;411.0;;;CI.4.19;finished;finished;DA.4.42;1373;Samsung SM-G930F;1;0;-22.0;1.0;18:51:43;18;3;-6.0;17.0;-0.020000000000000018
3709;3709;2020-03-09 16:13:53;4.5;3.7;2804;742;1;client;finished;1;upfront;1964.0;614.0;;;CI.4.19;finished;finished;DA.4.30;2058;Samsung SM-J320FN;1;0;;1.0;16:13:53;16;3;840.0;128.0;-0.7999999999999998
4069;4069;2020-03-13 07:54:24;9.48;7.7;10084;1185;1;client;finished;1;upfront;8347.0;885.0;;;CA.5.46;finished;finished;DA.4.42;400;Samsung SM-G955F;1;0;0.0;1.0;07:54:24;7;3;1737.0;300.0;-1.7800000000000002
3829;3829;2020-03-10 22:50:12;3103.6;;2451;380;1;client;finished;1;prediction;806.0;110.0;;;CA.5.44;finished;finished;DA.4.42;1834;Samsung SM-G903F;0;0;;1.0;22:50:12;22;3;1645.0;270.0;
2833;2833;2020-02-29 09:39:01;16013.28;;10176;2919;0;client;finished;1;prediction;10929.0;1694.0;;;CA.5.36;finished;finished;DA.4.39;316;TECNO-C5;0;0;;1.0;09:39:01;9;2;-753.0;1225.0;
1398;1398;2020-02-15 02:50:25;6.72;6.6;9015;887;1;client;finished;1;upfront;8953.0;838.0;;;CI.4.17;finished;finished;DA.4.37;843;Samsung SM-J710F;1;0;;1.0;02:50:25;2;2;62.0;49.0;-0.1200000000000001
2677;2677;2020-02-28 05:50:46;12144.72;;7691;2031;0;client;finished;2;prediction;7691.0;1449.0;client_destination_changed;;CA.5.45;finished;finished;DA.4.23;336;Itel S33;0;0;;2.0;05:50:46;5;2;0.0;582.0;
3587;3587;2020-03-08 07:37:29;12919.26;;6631;2974;0;client;finished;1;prediction;7556.0;1023.0;;;CA.5.46;finished;finished;DA.4.16;1217;Samsung SAMSUNG-SM-G900A;0;0;;1.0;07:37:29;7;3;-925.0;1951.0;
2569;2569;2020-02-26 18:31:56;8.9;8.9;11921;1280;1;client;finished;1;upfront;11704.0;1294.0;;;CI.4.19;finished;finished;DA.4.41;751;Samsung SM-A920F;1;0;-2672.0;1.0;18:31:56;18;2;217.0;-14.0;0.0
3954;3954;2020-03-12 06:07:06;15.19;15.5;9399;1516;0;client;finished;1;upfront;9380.0;1594.0;;;CA.5.47;finished;finished;DA.4.34;303;Samsung SM-G900F;1;0;-380.0;1.0;06:07:06;6;3;19.0;-78.0;0.3100000000000005
4021;4021;2020-03-12 19:14:22;9490.02;;4037;2375;0;client;finished;1;prediction;10930.0;1765.0;;;CI.4.19;finished;finished;DA.4.42;769;TECNO MOBILE LIMITED TECNO B1p;0;0;;2.0;19:14:22;19;3;-6893.0;610.0;
4088;4088;2020-03-13 11:43:36;5.59;5.6;6243;900;1;client;finished;1;upfront;5739.0;975.0;;;CI.4.19;finished;finished;DA.4.42;984;Samsung SM-J330F;1;0;-630.0;1.0;11:43:36;11;3;504.0;-75.0;0.009999999999999787
3641;3641;2020-03-08 21:17:21;2.79;2.8;4282;368;1;client;finished;1;upfront;4194.0;397.0;;;CI.4.14;finished;finished;DA.4.42;1856;HUAWEI ATU-L21;1;0;-110.0;1.0;21:17:21;21;3;88.0;-29.0;0.009999999999999787
2354;2354;2020-02-24 04:14:09;20225.76;;14734;2983;1;client;finished;3;prediction;14178.0;2483.0;client_destination_changed;;CA.5.44;finished;finished;DA.4.37;1835;TECNO F3;0;0;;1.0;04:14:09;4;2;556.0;500.0;
